date,page,clicks,impressions,ctr,position
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30648831826,0,2,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30651992598,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30652150965,0,2,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30653399819,0,1,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30653430074,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30654477090,0,1,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30654827466,0,2,0.0000,4.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30655538425,0,2,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30656187588,0,2,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30657849894,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30658963968,0,8,0.0000,9.13
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30660910359,0,1,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30661981632,0,8,0.0000,5.25
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30663060259,0,5,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30663197599,0,2,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30663415057,0,1,0.0000,1.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30663829153,0,4,0.0000,8.75
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30666277550,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30669655327,0,2,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30669667953,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30669676758,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30670194988,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30670479907,0,4,0.0000,5.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30670795930,0,3,0.0000,7.33
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30672505743,0,1,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30672797957,0,2,0.0000,10.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30672812808,0,4,0.0000,5.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30673770483,0,5,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30674829287,0,2,0.0000,7.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30675074417,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30675537654,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30677762345,0,10,0.0000,4.70
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30678138300,0,56,0.0000,7.73
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30678224940,0,3,0.0000,6.33
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30678353643,0,4,0.0000,8.25
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30678597194,0,12,0.0000,4.58
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30680773366,0,4,0.0000,5.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30681505381,0,13,0.0000,7.15
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30682950087,0,2,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30683012404,0,2,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30683192216,0,2,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30684965316,0,2,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30685849751,0,1,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30687059677,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30687280438,0,28,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30687740919,0,2,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30687989585,0,2,0.0000,2.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30688012070,0,1,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30688255844,0,4,0.0000,8.75
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30690008188,0,3,0.0000,7.33
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30690103768,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30690137336,0,4,0.0000,7.25
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30691320053,0,3,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30692337847,0,5,0.0000,6.80
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30693447549,0,1,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30693761731,0,10,0.0000,7.10
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30694424410,0,2,0.0000,4.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30694464056,0,4,0.0000,6.25
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30695160417,0,12,0.0000,4.25
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30695344054,0,2,0.0000,3.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30695595561,0,2,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30697998515,0,5,0.0000,10.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30698890556,0,8,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30699740493,0,2,0.0000,5.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30701518396,0,2,0.0000,7.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30701977188,0,15,0.0000,8.07
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30702275101,0,3,0.0000,5.33
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30702544226,0,3,0.0000,6.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30703233550,0,3,0.0000,3.33
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30705171218,0,5,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30706334250,0,3,0.0000,19.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707024816,0,1,0.0000,10.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707059806,0,7,0.0000,7.86
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707168370,0,4,0.0000,5.75
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707210385,0,27,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707249850,0,7,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707283250,0,17,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707321721,0,3,0.0000,7.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707368086,0,1,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707382089,0,2,0.0000,7.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707388168,0,4,0.0000,6.25
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707396586,0,9,0.0000,6.78
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707401008,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707433538,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707475885,0,2,0.0000,2.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707502505,0,3,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707521992,0,2,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707548246,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707549145,0,2,0.0000,1.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707581367,0,8,0.0000,15.13
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707656480,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707702695,0,5,0.0000,4.60
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707731601,0,3,0.0000,8.33
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707735135,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707792007,0,2,0.0000,3.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707916075,0,1,0.0000,14.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707927476,0,5,0.0000,5.20
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707985468,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30707997091,0,2,0.0000,6.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708051191,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708083972,0,1,0.0000,9.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708119772,0,6,0.0000,7.17
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708122757,0,4,0.0000,5.75
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708123338,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708139781,0,1,0.0000,10.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708142677,0,9,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708145773,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708153520,0,6,0.0000,7.83
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708158751,0,2,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708172657,0,2,0.0000,11.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708174757,0,1,0.0000,9.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708195002,0,4,0.0000,5.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708202025,0,7,0.0000,3.86
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708208988,0,2,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708279338,0,3,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708298375,0,5,0.0000,5.60
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708299940,0,4,0.0000,7.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708327162,0,1,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708330295,0,12,0.0000,3.92
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708379960,0,1,0.0000,10.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708419695,0,1,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708444452,0,2,0.0000,9.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708459581,0,3,0.0000,8.33
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708465646,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708481765,0,2,0.0000,10.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708515902,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708521635,0,10,0.0000,6.20
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708572914,0,2,0.0000,3.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708595388,0,2,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708615206,0,1,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708699620,0,4,0.0000,27.25
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708728035,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708751649,0,6,0.0000,2.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708767790,0,2,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708769734,0,2,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708879017,0,6,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708894547,0,7,0.0000,7.71
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708949015,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708983809,0,2,0.0000,3.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30708987863,0,1,0.0000,1.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709024023,0,3,0.0000,8.33
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709038008,0,3,0.0000,2.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709070343,0,1,0.0000,9.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709105414,0,1,0.0000,1.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709133493,0,4,0.0000,5.75
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709141267,0,6,0.0000,4.17
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709141305,0,6,0.0000,6.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709160989,0,3,0.0000,4.33
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709211788,0,3,0.0000,6.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709288926,0,3,0.0000,7.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709314102,0,2,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709328871,0,4,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709329444,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709340243,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709367052,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709367494,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709414425,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709482137,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709555126,0,1,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709588652,0,9,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709590444,0,5,0.0000,4.60
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709599409,0,4,0.0000,9.75
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709684317,0,2,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709685895,0,1,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709777978,0,4,0.0000,8.25
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709900915,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709956716,0,1,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30709994901,0,1,0.0000,10.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710014287,0,3,0.0000,8.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710042817,0,3,0.0000,3.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710138458,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710138911,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710163592,0,2,0.0000,2.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710204337,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710235364,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710262981,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710389205,0,5,0.0000,5.60
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710407505,0,8,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710439245,0,10,0.0000,5.60
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710454635,0,2,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710471688,0,1,0.0000,1.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710477341,0,1,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710585306,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710654057,0,1,0.0000,1.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710659873,0,5,0.0000,7.80
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710664966,0,2,0.0000,5.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710697538,0,1,0.0000,11.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710716699,0,4,0.0000,4.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710724020,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710738668,0,1,0.0000,16.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710756372,0,3,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710802617,0,2,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710803605,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710810199,0,4,0.0000,6.25
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710949529,0,12,0.0000,8.42
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710972466,0,1,0.0000,1.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30710981813,0,3,0.0000,3.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711083312,0,4,0.0000,7.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711100950,0,3,0.0000,4.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711146381,0,2,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711163863,0,3,0.0000,6.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711223807,0,1,0.0000,9.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711225915,0,2,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711238588,0,4,0.0000,6.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711278865,0,1,0.0000,1.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711303592,0,3,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711317887,0,1,0.0000,1.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711324824,0,4,0.0000,4.75
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711361894,0,2,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711439893,0,3,0.0000,1.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711517592,0,2,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711599351,0,2,0.0000,5.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711840946,0,4,0.0000,5.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711870691,0,2,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30711952841,0,7,0.0000,5.86
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30712013962,0,1,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30712060677,0,4,0.0000,4.75
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30712064885,0,2,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30712096191,0,4,0.0000,8.25
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30712216472,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30712302018,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30712348190,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30712425144,0,5,0.0000,6.80
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30712487123,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30712529136,0,6,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30712543465,0,2,0.0000,11.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714091200,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714131431,0,6,0.0000,3.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714150649,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714227102,0,6,0.0000,1.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714266175,0,16,0.0000,9.44
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714314463,0,1,0.0000,10.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714398225,0,6,0.0000,9.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714404365,0,1,0.0000,9.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714490679,0,2,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714537152,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714547573,0,4,0.0000,3.75
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714590932,0,1,0.0000,1.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714594598,0,6,0.0000,4.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714617318,0,1,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714668001,0,1,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714794996,0,12,0.0000,4.33
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714796085,0,1,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714813354,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714843164,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714905232,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714916846,0,2,0.0000,11.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714936774,0,3,0.0000,9.33
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30714993875,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715010948,0,1,0.0000,11.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715038273,0,5,0.0000,10.20
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715068768,0,2,0.0000,7.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715140175,0,2,0.0000,8.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715191217,0,2,0.0000,7.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715204122,0,6,0.0000,6.17
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715287516,0,3,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715341839,0,1,0.0000,11.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715465821,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715492616,0,9,0.0000,6.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715529234,0,4,0.0000,9.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715580108,0,3,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715667955,0,2,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715671251,0,8,0.0000,6.75
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715740830,0,4,0.0000,6.25
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715747169,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715809466,0,2,0.0000,6.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715888927,0,2,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715891480,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30715955705,0,1,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716048558,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716069245,0,2,0.0000,4.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716158663,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716235722,0,2,0.0000,6.50
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716252341,0,1,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716396696,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716520281,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716537168,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716549476,0,2,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716551306,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716598590,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716619172,0,2,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716619784,0,3,0.0000,5.67
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716689022,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716849968,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716870878,0,5,0.0000,6.80
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716874938,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716884364,0,1,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716886006,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30716951940,0,1,0.0000,2.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717113493,0,5,0.0000,4.60
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717114066,0,1,0.0000,5.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717127532,0,1,0.0000,1.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717148955,0,4,0.0000,7.75
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717197271,0,4,0.0000,7.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717225097,0,5,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717340600,0,1,0.0000,11.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717475522,0,1,0.0000,6.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717626156,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717887995,0,1,0.0000,3.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717920259,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30717948773,0,4,0.0000,8.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30718110005,0,1,0.0000,4.00
2026-08-20,https://www.consignatarias.com.ar/frigorificos/30718189221,0,3,0.0000,4.33
